created_at	text	in_reply_to_screen_name	retweet_count	favorite_count	source	id_str
Wed Jan 20 05:08:41 +0000 2021	Fremont City Hall is honoring all those that lost their lives due to the COVID-19 pandemic. We have lost over 400,0… 		0	2	Twitter for iPhone	1351758525475688448
Wed Jan 20 18:13:10 +0000 2021	Buh-Bye?! It would be great to sing this song: So long, farewell, auf Wiedersehen, adieuAdieu, adieu, to yieu… 		2	3	Twitter for iPhone	1351955944750673927
Wed Jan 20 21:55:07 +0000 2021	As the battle against #COVID19 continues the JFLCC in support of #USNorthernCommand &amp; #FEMA has expanded support ac… 		0	2	Twitter for iPhone	1352011800628363267
Wed Jan 20 20:06:35 +0000 2021	Remember to do yourself a favor as well as others wear a mask.#keepsafe #COVID19 #wearamask #savelivestogether 		0	0	Twitter for iPhone	1351984487358410752
Wed Jan 20 05:31:19 +0000 2021	#Florida now leads the United States in known cases of a mutated and likely more contagious strain of the… 		1	1	Twitter for iPhone	1351764220535300096
Wed Jan 20 08:41:48 +0000 2021	#Samanthahill#COVID19#COVIDPlease USA open the labwe need the truth 		0	5	Twitter for Android	1351812157822828544
Wed Jan 20 05:52:08 +0000 2021	I have a feeling that tomorrow in his inaugural speech,@JoeBiden will remind us of how we as Americans,return to bi… 		1	5	Twitter for iPhone	1351769457971126272
Wed Jan 20 05:40:48 +0000 2021	We lost another Big Hat Posse and Astro legend. This is not fair.  		0	1	Twitter for Android	1351766608000249856
Wed Jan 20 15:38:05 +0000 2021	Thank you so much, Guam. #DusitThaniGuam #Tumon #Guam #COVID19 #QuarantineLife #GoGuam @ Dusit Thani Guam Resort 		0	0	Instagram	1351916917423009798
Thu Jan 21 02:59:49 +0000 2021	big dick style i see. 		0	0	Twitter for iPhone	1352088484308283392
Wed Jan 20 21:49:31 +0000 2021	Amazon offers Biden resources for COVID-19 vaccine rollout – TechCrunch 		0	0	Twitter for iPhone	1352010394458472449
Wed Jan 20 14:44:36 +0000 2021	Great advice from @ClevelandClinic healthessentials. Exercising at home during the Covid-19 pandemic.… 		0	2	Twitter for iPhone	1351903457343647750
Wed Jan 20 18:58:42 +0000 2021	@littlecaesars FLAVORED CRUST!!! Do that and it will end Covid-19 I promise you	littlecaesars	0	0	Twitter for iPhone	1351967404075708416
Thu Jan 21 00:13:52 +0000 2021	#Ohio joins a list of states that had to toss #coronavirus vaccines because they weren't properly stored. It's addi… 		3	1	Twitter for iPhone	1352046720591552513
Thu Jan 21 02:14:43 +0000 2021	UPDATED VACCINATION LIST:Interested in obtaining a COVID-19 vaccine?1. Visit  see if yo… 		6	7	Twitter for iPhone	1352077130813751296
Wed Jan 20 19:21:09 +0000 2021	I appreciated that President Biden included a moment of silence in his #InauguralAddress to remember and honor thos… 		5	85	Twitter for Android	1351973057343188993
Thu Jan 21 02:04:42 +0000 2021	This is some scary shit people.		1	1	Twitter for Android	1352074610645282818
Wed Jan 20 20:43:09 +0000 2021	Administering COVID-19 vaccines tomorrow  #nursingstudent		0	10	Twitter for iPhone	1351993692559650816
Thu Jan 21 01:56:54 +0000 2021	Okay but how does one know when there is expiring vaccines???? 		0	6	Twitter for iPhone	1352072649489444864
Thu Jan 21 04:43:18 +0000 2021	That $2 Billion was earned in commissions. 		0	0	Twitter for Android	1352114523520557057
Wed Jan 20 15:23:30 +0000 2021	I second this. The #COVID19 pandemic continues raging across the U.S.#Florida has nearly 1.6 million cases and… 		1	2	Twitter for iPhone	1351913248229044224
Wed Jan 20 17:12:38 +0000 2021	Cuomo says NY job market won't recover from COVID-19 until 2025  via @nypmetro		1	0	Twitter for iPhone	1351940714352009225
Thu Jan 21 02:37:55 +0000 2021	.And 8000 deaths today. 		0	0	Twitter for iPhone	1352082971260448768
Wed Jan 20 16:10:55 +0000 2021	My 4th #COVID19 test, y'all! It still sucks!  #AgsWin #NoBadDays #YODO #IDecided @ CVS Pharmacy 		0	1	Instagram	1351925183590891524
Wed Jan 20 14:12:57 +0000 2021	When I talk to #CovidVaccine hesitant #lungcancer patients it seems that the risk of losing sense of smell/taste is… 		0	1	Twitter for Android	1351895495850029056
Wed Jan 20 23:19:18 +0000 2021	@WilliamDBurton2 We have lost no one to COVID19 in 2O20. We are are 80% Women of Color and we have the Power. 	WilliamDBurton2	0	0	Twitter for Android	1352032989581090817
Wed Jan 20 21:15:09 +0000 2021	I know that it sounds other worldly, but we have crushed COVID19, and America needs to take notice before 300,000 o… 		0	0	Twitter for Android	1352001744339947523
Wed Jan 20 19:42:37 +0000 2021	Not while my Joe is president never  		1	9	Twitter for iPhone	1351978459355107333
Wed Jan 20 13:28:19 +0000 2021	Michigan’s trends are actually quite relieving. We didn’t seem to have much in the way of a holiday spike here, and… 		0	0	Tweetbot for iΟS	1351884261918466051
Wed Jan 20 16:51:38 +0000 2021	So glad coronavirus in the US is finally gone, I'll see you guys at Humpin' Hannah's on Saturday		1	69	Twitter for Android	1351935426550931456
Wed Jan 20 05:12:08 +0000 2021	The first laboratory-confirmed case of COVID-19 in the United States was confirmed on January 20, 2020, and reporte… 		0	2	Twitter for iPhone	1351759392564146177
Wed Jan 20 21:23:11 +0000 2021	@MalcolmNance @MalcolmNance Sir Malcom, we still want you to fact check our science. We lost no one in 2O20 to COV… 	MalcolmNance	0	0	Twitter for Android	1352003766652960768
Wed Jan 20 15:27:26 +0000 2021	Here's what my plan would be @SpencerJCox to get these out, have them be administered at either a Chik Fil A, Sodal… 		0	4	Twitter for Android	1351914239254937601
Thu Jan 21 00:07:33 +0000 2021	Turn up volume #Inauguration2021 		0	2	Twitter for iPhone	1352045129201115137
Thu Jan 21 00:35:29 +0000 2021	@All_Things_Mavs Was supposed to be there but thanks COVID-19	All_Things_Mavs	0	0	Twitter for Android	1352052161996271618
Wed Jan 20 23:54:40 +0000 2021	@Surgeon_General God bless u and ty for ur service. I will remember u forever!!! Covid-19 2020!!!!	Surgeon_General	0	0	Twitter for iPhone	1352041887327109121
Wed Jan 20 14:52:52 +0000 2021	Yes, I got the vaccine. Thank you, @POTUS! #COVID19 #CovidVaccine #TrumpsLastDay 		0	0	Twitter for iPhone	1351905540021092352
Wed Jan 20 19:56:27 +0000 2021	@Nashtyboys7 @barclayscenter 0.o get on this asap... oh wait getting another call from season tickets rep... hmm qu… 	Flee_Cel	0	1	Twitter for iPhone	1351981938874134535
Wed Jan 20 21:11:49 +0000 2021	@F1REWHENREADY @rosellacottage @NeilClark66 @NYorksPolice My favorite Covid-19 data source is:… 		0	1	Twitter for Android	1352000907404222464
Wed Jan 20 14:50:36 +0000 2021	I received my second #COVID19 vaccine today and am resting in a moment of peace. Now I can return to doing home vis… 		1	13	Twitter for iPhone	1351904967892885504
Wed Jan 20 17:44:49 +0000 2021	TODAY: NY CITY Council hearing now The Council's Committee on Education will hold an oversight hearing covering t… 		0	1	Twitter for iPhone	1351948812013744135
Wed Jan 20 20:53:53 +0000 2021	Perhaps they should reconsider opening up the flood gates of migrants approaching the southern border. Just an idea. 		0	1	Twitter for Android	1351996393263669248
Thu Jan 21 00:42:23 +0000 2021	@loganberkowitz I mean, one of the questions ripped apart the biden plan for #COVID19 relief and asked if it would… 	loganberkowitz	0	3	Twitter for iPhone	1352053895833518087
Wed Jan 20 05:13:19 +0000 2021	blimey Police use water cannon to enforce COVID-19 regulations at Bellville SAS...  via @YouTube		0	0	Twitter for iPhone	1351759690636562432
Wed Jan 20 13:08:32 +0000 2021	I can fully expect today #PresidentTrump will announce his candidacy for #President in 2024. Show #AmericaFirst I w… 		0	0	Twitter for iPhone	1351879282130374662
Wed Jan 20 17:23:08 +0000 2021	The latest. #COVID19 #Tucson #PimaCounty 		0	0	Twitter for iPhone	1351943356440481792
Wed Jan 20 06:54:24 +0000 2021	Misdemeanor for each dose would be a very fair charge. 		0	0	Twitter for iPhone	1351785129069445120
Wed Jan 20 16:30:50 +0000 2021	Don't get complacent, NC!  		0	1	Twitter for Android	1351930194169376771
Wed Jan 20 15:54:23 +0000 2021	9 negative @thermofisher #COVID19 tests positive antibodies @Quest &amp; starting @moderna_tx #CovidVaccine vaccine h… 		0	0	Twitter for iPhone	1351921019791892486
Wed Jan 20 18:48:35 +0000 2021	Ok class let’s cover 2016-2020. Open twitter test. 		2	1	Twitter for iPhone	1351964859831902214
Wed Jan 20 16:48:01 +0000 2021	He looks lost. 		0	0	Twitter for iPhone	1351934519725617159
Wed Jan 20 12:19:20 +0000 2021	46. #Inauguration2021 “To heal, we must remember...it’s important to do that as a nation”. President-elect Biden.… 		0	6	Twitter for iPhone	1351866902197506048
Wed Jan 20 17:07:25 +0000 2021	Beginning 1/20/21, our boys water polo and swim preseason conditioning will resume.  Remember that all COVID-19 gui… 		0	0	Instagram	1351939400159145990
Thu Jan 21 03:46:01 +0000 2021	Not all heroes wear capes  		0	0	Twitter for iPhone	1352100109694230528
Thu Jan 21 02:31:56 +0000 2021	@Alyssa_Milano Over 100 people have died so far today from COVID-19 due to President Biden's mishandling of the virus.	Alyssa_Milano	0	0	Twitter for iPhone	1352081465912164357
Wed Jan 20 12:57:38 +0000 2021	Philadelphia apparently is moving to Phase 1B which allows fewer people to get a vaccine than Pennsylvania which is… 		0	1	Twitter for iPhone	1351876540099944448
Wed Jan 20 18:46:21 +0000 2021	Statement from Gov. Janet Mills: 		0	0	Twitter for iPhone	1351964298642391043
Wed Jan 20 09:02:10 +0000 2021	This is my team crushing COVID19  		0	0	Twitter for Android	1351817283480518657
Wed Jan 20 08:42:22 +0000 2021	COVID deaths aren’t numbers. They are people. They’re mothers and fathers and sisters and brothers. Don’t let the… 		2	8	Twitter for iPhone	1351812302346067968
Wed Jan 20 14:46:59 +0000 2021	@norrthpier @AliVelshi It is racist it's covid-19 not the China virus.	norrthpier	1	2	Twitter for Android	1351904058047668225
Thu Jan 21 04:37:00 +0000 2021	What happens to Pfizer vaccine if stored at more normal temperatures? 		0	0	Twitter for iPhone	1352112938505498628
Thu Jan 21 03:22:42 +0000 2021	See the tweet below from January 2019? We in public health knew something like COVID-19 was going to happen. Trump… 		0	2	Twitter for iPad	1352094240491200513
Wed Jan 20 13:00:22 +0000 2021	Happy Trumpxkit Wednesday. Current moo Ready for Tom Hanks and Lady Gaga. The old dude who survived coronavirus a… 		0	0	Twitter for iPhone	1351877227852521474
Wed Jan 20 15:01:58 +0000 2021	The growth of #preprints has been impressive during our #COVID19 times.Come join a robust discussion on the benef… 		6	7	Twitter for iPhone	1351907829276356613
Thu Jan 21 01:47:56 +0000 2021	Nursing homes in Democrat controlled are places I wouldn’t want to visit. 		0	0	Twitter for iPhone	1352070392597393411
Wed Jan 20 19:31:05 +0000 2021	Just did my bi-weekly #COVID19 test thanks to @Labcorp #Pixel | Quick and easy and at home!! 		0	2	Twitter for iPhone	1351975556284182528
Wed Jan 20 22:14:16 +0000 2021	@Innoutburger18 thank you for stopping by @FVRMC @UrologyValley and supporting #frontlineworkers #COVID19 	Innoutburger18	0	0	Twitter for iPhone	1352016620835663874
Thu Jan 21 02:08:51 +0000 2021	Get ‘em @RWalensky  		1	5	Twitter for iPhone	1352075657925242882
Wed Jan 20 13:13:43 +0000 2021	Concentration camps being built in China!!!!!!Soon it will be all over. Wake up people. 		0	0	Twitter for iPhone	1351880589465579522
Wed Jan 20 19:03:13 +0000 2021	50K+ #Google searches 4 Bernie Sanders 2h old   #Vermont  7:18  16… 		0	0	trendsmetadata	1351968542854422528
Wed Jan 20 21:24:27 +0000 2021	 Moderna needs to recruit at least 3,000 12- to 17-year-olds for a clinical trial of its COV… 		0	0	Twitter for iPhone	1352004082840596485
Wed Jan 20 17:24:19 +0000 2021	Think of this as a prequel to today’s events. 		0	2	Twitter for iPhone	1351943653007224833
Wed Jan 20 14:16:54 +0000 2021	I’ve got a headache this morning, I sure hope I don’t have the #coronavirus! Farmers don’t get sick days off, our l… 		0	0	Twitter for iPhone	1351896489610653696
Wed Jan 20 22:39:24 +0000 2021	The world, as a whole, breathed a collective #sighofrelief today.Here's hoping that on this historic day in 2021,… 		3	13	Twitter for Android	1352022945179312130
Wed Jan 20 13:14:05 +0000 2021	@Rothbard1776 It seems like Pelosi was in charge of writing budgets and tacked on great amounts before anything cou… 	Rothbard1776	0	0	Twitter for iPhone	1351880678795862017
Wed Jan 20 22:32:37 +0000 2021	24 hrs after I received the 2nd dose of my Moderna COVID-19 vaccine. I want to see a world free from COVID-19… 		4	37	Twitter for iPhone	1352021240823894017
Wed Jan 20 18:32:33 +0000 2021	Good news for all federal and state law enforcement officers that live or work in Detroit. You are now eligible for… 		0	0	Twitter for iPhone	1351960826593357825
Wed Jan 20 21:00:56 +0000 2021	100 MG CBD + CBG Hand Sanitizer with Vitamin E    #virus #HandSanitizer #cbdhandsanitizer… 		1	1	Twitter for iPhone	1351998168125198336
Thu Jan 21 00:47:12 +0000 2021	That was fast!Baltimore to allow indoor and outdoor dining to resume Friday, with one hour time limit for patrons 		1	3	Twitter for Android	1352055110411710465
Thu Jan 21 01:14:51 +0000 2021	100 million COVID-19 vaccinations in the next 100 days. #WearAMask #WashHands #SocialDistancing #StayHome #vaccination		0	0	Twitter for iPhone	1352062066580983814
Wed Jan 20 16:15:18 +0000 2021	You Have The Victory and more posts on the go. Join with this link:  #Facebook… 		0	0	Twitter for Android	1351926285946286080
Wed Jan 20 23:11:33 +0000 2021	New President #PresidentBiden . Good luck with #COVID19.		0	0	Twitter for iPhone	1352031036746694659
Wed Jan 20 13:38:28 +0000 2021	My Internist said the same. Get your triple lined mask and make it disposable. Go to  and or… 		0	0	Twitter for iPhone	1351886814626381832
Wed Jan 20 14:27:28 +0000 2021	$500k deep clean on the White House Covid-19 hot spot #Inauguration2021  #ByeDon 		0	0	Twitter for iPhone	1351899148749070339
Wed Jan 20 19:46:34 +0000 2021	Did @KCMOHealthDept just violate my privacy like that? Sent a COVID-19 vaccination enrollment email w/everyone’s em… 		0	0	Twitter for iPhone	1351979450855006208
Wed Jan 20 11:04:57 +0000 2021	Variant B135. I do not like this tricky virus. I do not like it at all. 		0	1	Twitter for Android	1351848182611906560
Wed Jan 20 13:32:19 +0000 2021	Among these is a plan to preserve and fortify DACA. 		0	1	Twitter for iPhone	1351885267561545733
Wed Jan 20 19:04:18 +0000 2021	@FunFact76520960 @MarkLevineNYC @LynnHowie1 @JoeBiden #VaccineStrategy success hinges upon:The ability to #1 focus… 	FunFact76520960	0	0	Twitter for iPhone	1351968815228334082
Thu Jan 21 04:43:46 +0000 2021	@cabbageoasis @ReallyKW R-naught were as speculative as theBit coins value this year.  Cute I was writing 50 lines… 	cabbageoasis	0	0	Twitter for Android	1352114643607711744
Wed Jan 20 17:38:01 +0000 2021	NOT A COUGH DROP DOLLAR  		3	12	Twitter for iPhone	1351947101966659589
Wed Jan 20 22:54:36 +0000 2021	49 deaths tho. Rip.  		0	0	Twitter for Android	1352026772540436481
Wed Jan 20 15:02:57 +0000 2021	“We’ll know everything is back to normal when @rmlimodriver69 goes back to strip clubs.” ~ @HowardStern on how our… 		0	9	Twitter for iPhone	1351908077356908546
Wed Jan 20 15:05:04 +0000 2021	Biden: “To heal, we must remember.” I love that sentiment. It’s so true. 		0	0	Twitter for iPhone	1351908611035959297
Thu Jan 21 04:35:19 +0000 2021	Why would you use that picture and scare us like?! 		0	0	Twitter for iPhone	1352112514646106117
Wed Jan 20 20:12:00 +0000 2021	Not only an enormous employer but also incredible distribution systems that reach many corners of the US. A little… 		0	1	Twitter for iPhone	1351985854034571265
Wed Jan 20 23:46:38 +0000 2021	Just got the COVID-19 test 		0	0	Twitter for iPhone	1352039867484663809
Wed Jan 20 07:26:08 +0000 2021	@marwilliamson @andrealane1 There should also be a group Of Life Coaches comprised of 80% Women of Color who crushe… 	marwilliamson	0	0	Twitter for Android	1351793114378338305
Wed Jan 20 13:06:51 +0000 2021	Uncle @KoolDJRedAlert ! 		1	5	Twitter for iPhone	1351878860967718913
Wed Jan 20 12:43:47 +0000 2021	Q the locust .. Africa gets hit by 50 &amp; 70 year locust .The UN briefing is incredible. 		0	0	Twitter for Android	1351873055350513665
Wed Jan 20 20:10:43 +0000 2021	"#WayOfHealingCoronaForLife.Coronavirus and the decisive explanatory-statement, and it is not a joke""Imam Nasser… "		2	2	Twitter for Android	1351985527264845824
Wed Jan 20 14:29:41 +0000 2021	Social media use contributes to depression, trauma during COVID-19 pandemic 		0	0	Twitter for iPhone	1351899705916219395
Thu Jan 21 02:50:36 +0000 2021	Thank goodness someone taking this serious 		0	0	Twitter for iPhone	1352086164618899458
Wed Jan 20 20:41:11 +0000 2021	"#WayOfHealingCoronaForLife""..Coronavirus and the decisive explanatory-statement, and it is not a joke""Imam Nasser… "		1	2	Twitter for Android	1351993195295625220
Wed Jan 20 20:41:09 +0000 2021	Starting to think that military presence was more about deterring possible lockdown protests than security. 		0	1	Twitter for Android	1351993188572160004
Wed Jan 20 07:47:27 +0000 2021	@Ange_Amene @fierymaliha If Gore won in 2000, climate addressed, maybe no 9/11, 20 straight years of Dems. Probably… 	Ange_Amene	0	2	Twitter for Android	1351798478884675587
Wed Jan 20 15:18:39 +0000 2021	According to @Scholastic @NWEA 2020 average 5th grader experiencing -10 #RIT loss due to #COVID19 but @NCPrincipals… 		1	1	Twitter for iPhone	1351912027371945986
Thu Jan 21 02:22:01 +0000 2021	@TuckBrayson they full of that COVID-19 	TuckBrayson	1	0	Twitter for iPhone	1352078971605803009
Thu Jan 21 00:28:34 +0000 2021	400,000 lives lost 		1	6	Twitter for iPhone	1352050418369626120
Wed Jan 20 17:25:09 +0000 2021	Get to work! 		0	0	Twitter for iPhone	1351943864236580869
Thu Jan 21 02:18:21 +0000 2021	South Carolina still gonna South Carolina. 		0	1	Twitter for iPhone	1352078045201371137
Thu Jan 21 02:50:45 +0000 2021	800,000 people died today from #COVID19 under @JoeBiden watch !!!     #Corona #ChinaJoe #ChinaVirus		0	0	Twitter for iPhone	1352086202564931588
Wed Jan 20 21:02:08 +0000 2021	Cancel SS protection for Trumps adult children? 		0	0	Twitter for iPhone	1351998468601085952
Wed Jan 20 20:22:30 +0000 2021	"YOU ARE A LIAR!!! I SENT BACK, ATLEAST, 4 ""MY PILLOWS""! I ALSO PERSONALLY RETURNED 5 OTHERS! YOU ARE A SCAM! WHY AN… "		0	0	Twitter for Android	1351988494898515977
Wed Jan 20 23:03:13 +0000 2021	50K+ #Google searches 4 @CoryBooker 5h old   #UnitedStates  6:53 … 		0	0	trendsmetadata	1352028941004005378
Wed Jan 20 05:27:43 +0000 2021	I will never not cry when I watch this 		0	0	Twitter for iPhone	1351763315345788928
Wed Jan 20 11:38:43 +0000 2021	And had us in tears; tears for our 400K dead, tears for nurses and front lines staff, tears for .... WTAF I need a… 		0	0	Twitter for iPhone	1351856679093153794
Wed Jan 20 15:22:10 +0000 2021	@JoyceCarolOates Those bizarre coronavirus briefings killed his presidency.	JoyceCarolOates	0	0	Twitter for Android	1351912912366002178
Wed Jan 20 18:33:54 +0000 2021	Well that’s terrifying 		0	0	Twitter for iPhone	1351961164008230915
Wed Jan 20 15:16:43 +0000 2021	Liberal big banks will do well under a Biden administration.Morgan Stanley posts profit surge despite COVID-19 fa… 		0	0	Twitter for Android	1351911541747146756
Wed Jan 20 21:46:22 +0000 2021	@JoeBiden  You say you were president that wants to change America well let’s take care of COVID-19 first get vacci… 	JoeBiden	0	0	Twitter for iPhone	1352009601210867714
Wed Jan 20 11:54:10 +0000 2021	Leadership takes many forms. But it starts with affirming the shared values and culture that bind us together, whet… 		0	5	Twitter for iPhone	1351860569406648327
Thu Jan 21 00:06:09 +0000 2021	COVID-19 updates: Texas sets new daily record for cases and deaths - Texas has averaged 317 COVID-19 deaths a day t… 		0	0	Twitter for iPhone	1352044777605394433
Wed Jan 20 20:55:30 +0000 2021	'What a racket!' Democrats are ‘hijacking’ coronavirus crisis to push agenda: Charles Payne  		0	0	Twitter for iPhone	1351996798450089985
Wed Jan 20 16:16:55 +0000 2021	COVID-19 can’t keep me down! @JoeBiden @KamalaHarris #InaugurationDay #Inauguration2021 		0	0	Twitter for iPhone	1351926692751826948
Wed Jan 20 19:25:12 +0000 2021	Think the news media will continue giving us the daily covid-19 death count?		0	0	Twitter for Android	1351974074243665925
Wed Jan 20 06:32:04 +0000 2021	Morning #DC  		0	0	Twitter for iPhone	1351779510312595456
Thu Jan 21 03:28:36 +0000 2021	Listen to this shit. You won’t be the same afterwords. Available on Spotify, Amazon Music and iTunes. 		0	0	Twitter for iPhone	1352095725937717249
Wed Jan 20 13:32:29 +0000 2021	@TheReelRandom His total abdication of his duty to the people of the United States in regards to the COVID-19 pandemic.	TheReelRandom	0	1	Twitter for iPhone	1351885311681433601
Wed Jan 20 15:19:30 +0000 2021	Inauguration or Coronavirus Super spreader ? Let's not let the inauguration turn something else		0	1	Twitter for Android	1351912241252089864
Wed Jan 20 12:43:27 +0000 2021	little #glowup #GlowUpChallenge #ColorRush #coronavirus 		0	0	Twitter for iPhone	1351872970625572865
Wed Jan 20 18:01:00 +0000 2021	@ehgsmith @UnclaimedAna2 @JoeBiden @Transition46 I lost my uncle to Covid-19 and felt the same way.	ehgsmith	0	1	Twitter for Android	1351952887014957060
Thu Jan 21 03:16:52 +0000 2021	Thanks for doing such a nice story and honoring those we've lost. 		0	13	Twitter for iPhone	1352092772837126144
Thu Jan 21 02:16:13 +0000 2021	#CavanaughBell, I'm just so dang proud of you!! #CelebratingAmerica  #Gaithersburg #Maryland #COVID19 #foodpantry 		0	0	Twitter for Android	1352077510998163456
Wed Jan 20 18:36:08 +0000 2021	Amid pandemic, @WhiteHouse gets deep cleaning before handover  via @YouTube#TeamSERVPRO… 		0	0	Twitter for iPhone	1351961725109743622
Wed Jan 20 15:27:52 +0000 2021	Congratulation  		0	0	Twitter for Android	1351914345639325697
Thu Jan 21 00:44:00 +0000 2021	@dominos Thanks. The order did arrive eventually... but cold. We always warm up and re-plate our ordered food anywa… 	dominos	0	0	Twitter for iPhone	1352054301242306561
Wed Jan 20 08:12:39 +0000 2021	Excellent thread on #gender, #care, #work &amp; #anxiety #COVID19 by @leahruppanner 		0	0	Twitter for iPhone	1351804822282928130
Thu Jan 21 04:33:32 +0000 2021	Local High School Students Develop COVID-19 Dashboard 		3	14	Twitter for iPhone	1352112068539854848
Wed Jan 20 14:32:39 +0000 2021	A ficus plant would have handled the covid-19 pandemic, summer unrest, and losing an election this past year better… 		0	5	Twitter for iPhone	1351900450837114880
Wed Jan 20 07:48:59 +0000 2021	Yes! Parasites kill the host when in huge numbers!!! Those who are guilty of treason must be brought to experience… 		1	1	Twitter for Android	1351798867793240064
Wed Jan 20 22:31:29 +0000 2021	It’s a start. #indivisible 		0	0	Twitter for iPhone	1352020955917295617
Thu Jan 21 03:25:05 +0000 2021	It sounds like a music box you found in an old attic from a house that is empty from something trajic.Ultimately y… 		0	1	Twitter for Android	1352094840763330560
Thu Jan 21 02:00:02 +0000 2021	Very disconcerting 		0	0	Twitter for iPad	1352073438639304706
Wed Jan 20 15:15:01 +0000 2021	Great!! 		0	0	Twitter for iPhone	1351911113273839618
Wed Jan 20 14:05:31 +0000 2021	New Orleans, LA Rapper @jzzleonline Told A Houston Reporter That Coronavirus  Should Be Worried About Him Because… 		0	0	Instagram	1351893623567167491
Wed Jan 20 19:49:00 +0000 2021	On a good day for the country, NYC is only at 5.7 , and Manhattan at 3.2 (can’t remember last time that low 		0	1	Twitter for iPhone	1351980063466643463
Wed Jan 20 16:13:51 +0000 2021	Yes #InaugurationDay people #maskedup  as a #hospital #healthcare #Professional working for almost a year in… 		0	1	Twitter for iPad	1351925920119091203
Wed Jan 20 22:25:21 +0000 2021	Ahahahaaaaa keep counting 		0	0	Twitter for iPhone	1352019410140196865
Thu Jan 21 03:11:17 +0000 2021	Joe Biden was inaugurated as president, my grandparents got their first COVID-19 vaccine dose, and the Cavs beat th… 		0	3	Twitter for iPhone	1352091370354339841
Wed Jan 20 19:30:18 +0000 2021	The Foo Fighters playing a scaled back, socially distant inauguration party tonight for Joe Biden is what we're wor… 		0	1	Twitter for iPhone	1351975359043039233
Wed Jan 20 05:07:13 +0000 2021	Tonight, we light city hall and other buildings in our city in amber in solidarity with fellow cities across our na… 		39	307	Twitter for iPhone	1351758157547249664
Wed Jan 20 16:20:53 +0000 2021	A first family worth some  finally the last 4yrs been a blur minus this last year #COVID19  #InaugurationDay  #BidenHarrisInauguration		0	0	Twitter for iPhone	1351927689402343425
Wed Jan 20 20:12:12 +0000 2021	This year data has been a blunt advocate for the importance of  @POTUS to support additional funding to the… 		1	1	Twitter for iPhone	1351985900587126787
Wed Jan 20 23:31:26 +0000 2021	See this post by Cleanway Cleaning &amp; Restoration on Google:  business update Call (716 990 2110.		0	0	Twitter for Android	1352036040941465606
Thu Jan 21 03:19:23 +0000 2021	@GovSisolak @VP @POTUS @JoeBiden Tweet Steve, but at life’s end you’ll answer for those YOU DID NOT HELP, including… 	GovSisolak	0	0	Twitter for iPad	1352093407016087552
Thu Jan 21 00:24:31 +0000 2021	Thank you Laurie Garrett for telling us the hard truth—early &amp; often. 		1	1	Twitter for iPhone	1352049402110738433
Wed Jan 20 15:16:14 +0000 2021	@mercedesschlapp Over 400,000 have died in less than a year. That isn’t prevailing.  Trump lied, was incompetent, &amp;… 	mercedesschlapp	0	0	Twitter for iPhone	1351911418505822210
Thu Jan 21 00:50:09 +0000 2021	Ingredient lists for vaccines offered with no context or explanation?  That’s mighty shitty and irresponsible repor… 		0	0	Twitter for iPhone	1352055849376739331
Thu Jan 21 02:42:10 +0000 2021	Dallas County leaders rescind ZIP code vaccine plan after state threatens to cut dose allocation 		0	0	Twitter for iPhone	1352084039541383168
Wed Jan 20 23:17:36 +0000 2021	Provo High School transitions to online learning after rise in COVID-19 cases  via @GephardtDaily		0	0	Twitter for Android	1352032561954840576
Thu Jan 21 03:00:56 +0000 2021	news from Argentina...fact a cyclist friend of mine had Covid19. He could not breath. Si he decided to take Ivermec… 		0	3	Twitter for Android	1352088763665563648
Wed Jan 20 05:09:37 +0000 2021	So proud to see @MBSuperdome on here.  		0	0	Twitter for iPhone	1351758761099194369
Wed Jan 20 17:40:18 +0000 2021	Oof guess im not coming for a visit after all 		0	3	Twitter for iPhone	1351947675063693314
Wed Jan 20 12:00:32 +0000 2021	I will survive Trump’s pardons - this list could have been worst. Now, get the hell out of our Whitehouse, you disg… 		0	2	Twitter for iPad	1351862171827888129
Wed Jan 20 18:58:50 +0000 2021	Welcome, Madam Vice President! 		0	1	Twitter for iPhone	1351967440859766785
Thu Jan 21 00:23:25 +0000 2021	Brian Niccol: Close Chipotle during COVID-19 - Sign the Petition!  via @Change		0	0	Twitter for iPhone	1352049124498042880
Wed Jan 20 17:59:38 +0000 2021	@Outkick @ClayTravis I am still waiting for the @AstraZeneca and @JNJNews vaccines for US approval so we get truly… 	Outkick	0	0	Twitter for iPhone	1351952541991333898
Wed Jan 20 22:58:07 +0000 2021	California, #COVID19 and the urban/rural divide. Our state can do better for rural communities and move further tow… 		0	2	Twitter for iPhone	1352027658335313920
Wed Jan 20 21:09:10 +0000 2021	.@GovParsonMO activating MO National Guard to help with mass #COVID19 vaccinations - 9 sights around state divided… 		3	20	Twitter for iPhone	1352000238500851712
Wed Jan 20 12:52:48 +0000 2021	COVID-19 Relief and a Plan, Police Accountability, Voting Rights Protection, Healthcare, Small Business bailout, In… 	AttorneyGriggs	3	10	Twitter for iPhone	1351875322883534856
Thu Jan 21 02:52:04 +0000 2021	Amazing how in one day so much can change. Keep going. For the next 4-8 years. Please 		1	2	Twitter for iPhone	1352086532123856896
Thu Jan 21 00:12:05 +0000 2021	So excited  		0	0	Twitter for iPhone	1352046269284413447
Wed Jan 20 21:19:04 +0000 2021	Simpler days just laying on the #dock watching the world go by and #nocareintheworld #yourtv #yourtvnland… 		0	0	Instagram	1352002728873127937
